"","Two_yr_Recidivism","Number_of_Priors","Age_Above_FourtyFive","Age_Below_TwentyFive","Female","Misdemeanor","ethnicity","probability","predicted"
"2674","yes",1.21286761341398,"no","no","Male","no","African_American",0.766339283963364,1
"2676","no",1.21286761341398,"no","no","Male","no","Caucasian",0.758523149831766,1
"2677","yes",1.42367043254019,"no","no","Female","no","African_American",0.737732678055212,1
"2678","no",0.369656336909111,"no","no","Male","no","Other",0.560057617105548,1
"2679","yes",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"2704","yes",-0.684357758721968,"no","no","Female","no","African_American",0.332134727016988,0
"2712","yes",-0.0519493013433206,"yes","no","Male","no","Caucasian",0.363134991780294,0
"2722","no",-0.0519493013433206,"yes","no","Male","no","African_American",0.373173129859675,0
"2730","yes",2.68848734729749,"no","no","Male","no","African_American",0.916879826472454,1
"2731","no",-0.684357758721968,"no","no","Male","yes","Hispanic",0.292211952015518,0
"2732","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"2733","no",0.580459156035327,"no","yes","Male","yes","Hispanic",0.703693433886934,1
"2734","yes",0.791261975161543,"no","yes","Male","no","African_American",0.825080908839046,1
"2735","no",-0.684357758721968,"yes","no","Male","yes","Hispanic",0.174885563206454,0
"2736","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.253201086462588,0
"2742","no",2.26688170904505,"no","no","Male","no","African_American",0.886364909717782,1
"2748","yes",1.21286761341398,"no","no","Male","no","African_American",0.766339283963364,1
"2756","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"2758","yes",1.00206479428776,"yes","no","Male","yes","African_American",0.535518044706933,1
"2762","yes",-0.684357758721968,"no","yes","Male","yes","Caucasian",0.522391746022286,1
"2763","yes",1.42367043254019,"yes","no","Male","yes","Hispanic",0.54521929656219,1
"2780","yes",1.42367043254019,"yes","no","Male","no","African_American",0.666924176283163,1
"2781","yes",1.21286761341398,"no","no","Male","no","African_American",0.766339283963364,1
"2787","yes",-0.684357758721968,"no","yes","Male","yes","African_American",0.533146836613105,1
"2789","yes",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"2791","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.279459820117772,0
"2804","no",-0.262752120469537,"no","yes","Female","no","Caucasian",0.578058238124642,1
"2808","no",-0.684357758721968,"no","yes","Female","no","African_American",0.502852439069074,1
"2814","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"2817","no",-0.473554939595753,"yes","no","Female","no","African_American",0.23290242033618,0
"2821","yes",0.791261975161543,"no","no","Female","no","Caucasian",0.615675590424415,1
"2825","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"2829","yes",4.37490990030721,"no","no","Male","yes","African_American",0.972918715810283,1
"2839","no",0.791261975161543,"no","no","Male","no","Hispanic",0.630348121867147,1
"2843","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"2848","no",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"2849","yes",0.791261975161543,"no","yes","Male","no","African_American",0.825080908839046,1
"2852","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.279459820117772,0
"2869","no",-0.262752120469537,"yes","no","Female","no","Caucasian",0.25695162627051,0
"2871","yes",4.164107081181,"no","no","Male","no","African_American",0.973753437199902,1
"2873","yes",3.11009298554992,"no","no","Male","no","African_American",0.939757375512207,1
"2874","no",-0.473554939595753,"yes","no","Male","yes","African_American",0.255284770727143,0
"2876","no",-0.684357758721968,"no","no","Female","no","Caucasian",0.32263230798973,0
"2880","yes",-0.684357758721968,"no","yes","Male","no","Other",0.521229739601862,1
"2881","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"2884","no",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"2885","no",-0.0519493013433206,"no","no","Male","yes","African_American",0.485667763000277,0
"2898","yes",-0.473554939595753,"no","no","Male","yes","Other",0.341379883599603,0
"2902","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"2912","no",-0.262752120469537,"yes","no","Male","no","Caucasian",0.324085466225683,0
"2930","yes",1.21286761341398,"yes","no","Male","yes","Hispanic",0.502024103730521,1
"2937","no",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"2945","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"2950","no",0.791261975161543,"no","no","Male","no","African_American",0.698718366856833,1
"2960","no",-0.684357758721968,"no","no","Male","yes","Hispanic",0.292211952015518,0
"2963","yes",-0.262752120469537,"no","yes","Female","yes","Caucasian",0.52731418120211,1
"2964","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.253201086462588,0
"2973","no",0.791261975161543,"yes","no","Male","no","Caucasian",0.532783432987812,1
"2976","yes",0.369656336909111,"no","no","Male","no","Caucasian",0.610994506786033,1
"2977","no",-0.0519493013433206,"yes","no","Male","yes","Caucasian",0.317079745302246,0
"2981","yes",-0.684357758721968,"no","no","Female","yes","African_American",0.288231755899479,0
"2982","yes",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"2988","no",1.00206479428776,"yes","no","Male","no","Caucasian",0.575566255736103,1
"2994","no",-0.684357758721968,"yes","no","Male","yes","African_American",0.223758118548273,0
"2997","no",-0.684357758721968,"no","yes","Male","no","Hispanic",0.507682418991503,1
"3007","no",-0.473554939595753,"no","yes","Male","no","African_American",0.625158070384311,1
"3013","no",-0.684357758721968,"no","yes","Male","yes","African_American",0.533146836613105,1
"3014","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.253201086462588,0
"3018","no",-0.262752120469537,"no","no","Female","yes","African_American",0.364141183825396,0
"3025","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.664803908764897,1
"3029","yes",0.369656336909111,"no","no","Male","no","Caucasian",0.610994506786033,1
"3034","yes",-0.262752120469537,"yes","no","Male","yes","African_American",0.289596214497267,0
"3038","yes",-0.0519493013433206,"no","no","Female","no","African_American",0.455439323714994,0
"3039","no",-0.684357758721968,"yes","no","Male","yes","African_American",0.223758118548273,0
"3043","yes",3.74250144292857,"no","no","Male","yes","African_American",0.955281926795198,1
"3050","yes",3.53169862380235,"no","no","Male","no","African_American",0.956636034166564,1
"3054","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.625158070384311,1
"3055","yes",-0.684357758721968,"no","yes","Female","no","African_American",0.502852439069074,1
"3065","no",-0.473554939595753,"yes","no","Male","no","Caucasian",0.287340530449723,0
"3076","no",-0.684357758721968,"yes","no","Male","no","African_American",0.261447862209565,0
"3077","yes",-0.0519493013433206,"no","yes","Male","no","Caucasian",0.69315216078864,1
"3078","no",-0.473554939595753,"no","no","Male","yes","African_American",0.400376342518185,0
"3086","no",-0.473554939595753,"yes","no","Male","no","Caucasian",0.287340530449723,0
"3087","no",-0.473554939595753,"no","no","Female","yes","Other",0.272105757509901,0
"3095","yes",-0.262752120469537,"no","yes","Female","yes","African_American",0.538056445260622,1
"3099","no",-0.262752120469537,"no","yes","Female","no","African_American",0.588547119235647,1
"3104","yes",3.95330426205478,"yes","no","Male","no","African_American",0.941233639881382,1
"3108","yes",-0.684357758721968,"yes","no","Male","yes","African_American",0.223758118548273,0
"3110","no",-0.473554939595753,"yes","no","Male","no","Hispanic",0.236372305418668,0
"3113","yes",0.369656336909111,"no","no","Male","no","African_American",0.621201161085696,1
"3114","no",-0.684357758721968,"no","no","Female","no","African_American",0.332134727016988,0
"3119","yes",-0.0519493013433206,"no","yes","Male","no","African_American",0.70225365060326,1
"3120","no",0.369656336909111,"no","no","Male","no","African_American",0.621201161085696,1
"3128","yes",-0.0519493013433206,"no","yes","Male","yes","Caucasian",0.647816661262772,1
"3130","no",-0.473554939595753,"no","no","Male","no","Hispanic",0.376144062016585,0
"3131","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.279459820117772,0
"3132","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"3138","yes",3.95330426205478,"yes","no","Male","no","African_American",0.941233639881382,1
"3141","yes",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"3144","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.349706692514991,0
"3147","no",-0.473554939595753,"no","no","Male","yes","Hispanic",0.329291999434077,0
"3154","yes",0.158853517782895,"no","no","Male","no","Caucasian",0.569109338500975,1
"3162","yes",0.791261975161543,"no","no","Male","no","African_American",0.698718366856833,1
"3180","yes",0.158853517782895,"no","no","Male","no","African_American",0.579658914710567,1
"3181","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"3196","yes",-0.262752120469537,"no","no","Male","yes","Other",0.381337583268831,0
"3199","no",-0.473554939595753,"no","yes","Male","no","African_American",0.625158070384311,1
"3215","no",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"3216","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.216351921077205,0
"3220","no",-0.684357758721968,"no","no","Male","yes","Caucasian",0.349706692514991,0
"3224","no",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"3235","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"3238","yes",-0.0519493013433206,"no","no","Male","no","Caucasian",0.52621142459084,1
"3239","no",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"3243","yes",-0.473554939595753,"no","no","Female","no","African_American",0.371620882309871,0
"3250","no",3.53169862380235,"yes","no","Male","yes","African_American",0.90217492457864,1
"3255","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.349706692514991,0
"3260","no",-0.0519493013433206,"no","no","Male","yes","Caucasian",0.474896171507875,0
"3270","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.279459820117772,0
"3272","yes",2.68848734729749,"no","no","Male","no","African_American",0.916879826472454,1
"3275","yes",-0.262752120469537,"no","no","Female","yes","Caucasian",0.354208710783262,0
"3276","yes",2.68848734729749,"no","no","Male","no","Caucasian",0.913531195543661,1
"3277","no",-0.473554939595753,"yes","no","Female","no","African_American",0.23290242033618,0
"3279","no",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"3284","yes",-0.262752120469537,"no","no","Male","no","Hispanic",0.417590880174174,0
"3288","no",-0.262752120469537,"yes","no","Male","no","Caucasian",0.324085466225683,0
"3291","no",1.00206479428776,"no","no","Male","no","African_American",0.733895697047724,1
"3299","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.664803908764897,1
"3301","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"3305","no",-0.684357758721968,"no","yes","Male","yes","Caucasian",0.522391746022286,1
"3308","yes",0.158853517782895,"no","no","Male","no","African_American",0.579658914710567,1
"3309","yes",1.21286761341398,"yes","no","Male","no","Caucasian",0.617245899192917,1
"3313","yes",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"3323","yes",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"3328","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"3345","no",-0.473554939595753,"no","yes","Male","no","African_American",0.625158070384311,1
"3353","yes",0.369656336909111,"no","no","Male","no","Caucasian",0.610994506786033,1
"3354","no",-0.684357758721968,"no","yes","Female","yes","Caucasian",0.440979686530416,0
"3355","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.279459820117772,0
"3356","no",-0.473554939595753,"no","yes","Male","yes","African_American",0.575922869757006,1
"3361","no",-0.473554939595753,"no","yes","Male","no","Caucasian",0.614991954413144,1
"3365","no",-0.684357758721968,"no","no","Male","no","Other",0.348648403028501,0
"3370","yes",0.580459156035327,"no","no","Male","no","Caucasian",0.651302814578105,1
"3373","no",-0.684357758721968,"yes","no","Male","no","Other",0.215563417531714,0
"3375","no",1.42367043254019,"yes","no","Male","no","African_American",0.666924176283163,1
"3388","no",-0.473554939595753,"no","yes","Male","yes","African_American",0.575922869757006,1
"3407","yes",0.158853517782895,"no","no","Male","no","African_American",0.579658914710567,1
"3410","yes",-0.473554939595753,"no","yes","Male","yes","African_American",0.575922869757006,1
"3422","yes",-0.473554939595753,"yes","no","Male","yes","African_American",0.255284770727143,0
"3425","yes",1.63447325166641,"no","no","Male","no","African_American",0.82263567485343,1
"3427","no",0.791261975161543,"no","no","Male","no","African_American",0.698718366856833,1
"3434","yes",0.369656336909111,"yes","no","Male","no","African_American",0.457087008108468,0
"3437","no",-0.684357758721968,"no","no","Female","yes","African_American",0.288231755899479,0
"3438","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"3440","no",-0.684357758721968,"no","no","Male","yes","African_American",0.35958321619911,0
"3443","no",0.158853517782895,"no","no","Male","yes","Caucasian",0.518186094832628,1
"3445","yes",0.580459156035327,"no","no","Male","no","African_American",0.661038592741026,1
"3460","no",-0.262752120469537,"no","yes","Female","yes","Caucasian",0.52731418120211,1
"3463","no",-0.473554939595753,"no","no","Female","no","African_American",0.371620882309871,0
"3476","no",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"3479","no",-0.684357758721968,"no","yes","Female","no","Other",0.439832003571574,0
"3480","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"3484","no",-0.473554939595753,"no","yes","Male","no","Hispanic",0.550825942230704,1
"3493","no",-0.684357758721968,"yes","no","Male","no","African_American",0.261447862209565,0
"3495","no",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.166052336573964,0
"3498","no",-0.0519493013433206,"no","no","Male","no","Caucasian",0.52621142459084,1
"3504","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"3507","no",-0.684357758721968,"no","no","Female","no","African_American",0.332134727016988,0
"3508","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"3528","yes",1.21286761341398,"no","no","Male","no","African_American",0.766339283963364,1
"3529","yes",1.21286761341398,"no","no","Male","no","African_American",0.766339283963364,1
"3530","yes",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"3532","yes",1.21286761341398,"no","no","Male","no","Caucasian",0.758523149831766,1
"3533","yes",-0.262752120469537,"no","yes","Male","yes","African_American",0.61759076078393,1
"3541","yes",-0.684357758721968,"yes","no","Male","no","African_American",0.261447862209565,0
"3544","no",2.26688170904505,"yes","no","Male","no","African_American",0.800178666805925,1
"3545","yes",-0.262752120469537,"no","no","Male","yes","African_American",0.442598946300005,0
"3547","no",-0.684357758721968,"no","no","Male","yes","Other",0.303554721164116,0
"3548","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"3554","yes",-0.0519493013433206,"yes","no","Male","no","African_American",0.373173129859675,0
"3557","yes",-0.684357758721968,"no","no","Female","no","Hispanic",0.267756035300458,0
"3558","yes",1.00206479428776,"yes","no","Male","no","African_American",0.586072725822641,1
"3562","yes",0.158853517782895,"no","no","Male","no","African_American",0.579658914710567,1
"3568","no",-0.0519493013433206,"no","no","Male","no","African_American",0.536956743204821,1
"3588","no",1.21286761341398,"yes","no","Male","no","African_American",0.627388559010678,1
"3591","no",-0.473554939595753,"yes","no","Male","yes","Hispanic",0.201312078271813,0
"3598","yes",-0.473554939595753,"no","no","Female","no","Caucasian",0.361600411646057,0
"3611","no",-0.684357758721968,"no","no","Female","yes","Hispanic",0.229439425991022,0
"3615","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.216351921077205,0
"3618","yes",-0.684357758721968,"no","yes","Male","no","Other",0.521229739601862,1
"3631","no",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.166052336573964,0
"3633","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"3638","yes",0.791261975161543,"no","no","Male","yes","African_American",0.653794498967448,1
"3646","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"3649","yes",1.63447325166641,"no","no","Female","no","Caucasian",0.76212012686262,1
"3654","no",-0.684357758721968,"no","yes","Female","yes","African_American",0.451643656582864,0
"3655","yes",0.580459156035327,"no","no","Male","no","African_American",0.661038592741026,1
"3657","yes",-0.473554939595753,"no","yes","Male","yes","African_American",0.575922869757006,1
"3662","yes",0.158853517782895,"no","no","Male","no","Caucasian",0.569109338500975,1
"3664","no",-0.262752120469537,"no","no","Male","no","Hispanic",0.417590880174174,0
"3673","no",0.580459156035327,"yes","no","Female","no","African_American",0.419308443657174,0
"3676","yes",1.21286761341398,"no","no","Male","no","African_American",0.766339283963364,1
"3681","yes",-0.262752120469537,"no","no","Female","no","African_American",0.412899165513261,0
"3683","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.216351921077205,0
"3685","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"3686","yes",-0.0519493013433206,"no","no","Male","no","African_American",0.536956743204821,1
"3690","yes",-0.473554939595753,"no","no","Female","no","African_American",0.371620882309871,0
"3696","yes",-0.684357758721968,"yes","no","Male","no","African_American",0.261447862209565,0
"3698","yes",-0.473554939595753,"no","no","Male","no","Hispanic",0.376144062016585,0
"3700","yes",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"3701","no",-0.684357758721968,"no","yes","Female","no","African_American",0.502852439069074,1
"3705","no",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"3711","no",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"3725","no",-0.0519493013433206,"no","no","Female","yes","African_American",0.405124288526271,0
"3732","yes",-0.262752120469537,"no","no","Male","no","Caucasian",0.482923044638664,0
"3733","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"3740","yes",-0.684357758721968,"no","yes","Female","no","Caucasian",0.492064346310015,0
"3748","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"3758","no",-0.684357758721968,"no","no","Female","yes","African_American",0.288231755899479,0
"3766","no",-0.473554939595753,"no","no","Female","no","Caucasian",0.361600411646057,0
"3770","no",-0.684357758721968,"no","no","Female","no","Hispanic",0.267756035300458,0
"3774","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"3778","yes",-0.473554939595753,"no","no","Female","no","African_American",0.371620882309871,0
"3783","no",-0.684357758721968,"no","yes","Female","yes","Caucasian",0.440979686530416,0
"3791","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.279459820117772,0
"3802","no",-0.262752120469537,"no","yes","Male","no","Hispanic",0.593218038321451,1
"3815","yes",0.369656336909111,"yes","no","Male","no","African_American",0.457087008108468,0
"3824","no",-0.262752120469537,"no","yes","Male","no","African_American",0.664803908764897,1
"3826","yes",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.166052336573964,0
"3833","yes",-0.0519493013433206,"no","yes","Female","no","Caucasian",0.619654879197127,1
"3837","yes",1.00206479428776,"no","no","Male","no","African_American",0.733895697047724,1
"3846","yes",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"3870","no",-0.473554939595753,"no","yes","Female","no","African_American",0.546040752725626,1
"3873","yes",3.11009298554992,"no","no","Male","no","African_American",0.939757375512207,1
"3877","yes",-0.684357758721968,"no","no","Female","no","African_American",0.332134727016988,0
"3889","no",-0.684357758721968,"no","no","Female","no","Caucasian",0.32263230798973,0
"3914","yes",2.05607888991884,"no","no","Female","no","African_American",0.825497352338958,1
"3916","yes",-0.473554939595753,"yes","no","Male","no","Hispanic",0.236372305418668,0
"3917","no",0.158853517782895,"yes","no","Male","yes","African_American",0.365680370231064,0
"3919","yes",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"3920","yes",-0.684357758721968,"no","yes","Female","yes","African_American",0.451643656582864,0
"3921","yes",-0.262752120469537,"no","no","Male","yes","African_American",0.442598946300005,0
"3922","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"3923","yes",3.53169862380235,"yes","no","Male","yes","African_American",0.90217492457864,1
"3942","no",-0.473554939595753,"yes","no","Female","yes","Caucasian",0.191453795017472,0
"3943","no",-0.262752120469537,"no","yes","Male","no","African_American",0.664803908764897,1
"3949","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"3957","no",1.21286761341398,"no","no","Female","no","African_American",0.702857205444348,1
"3958","yes",-0.684357758721968,"no","yes","Male","yes","Caucasian",0.522391746022286,1
"3966","no",-0.684357758721968,"no","no","Male","no","Hispanic",0.336434617823119,0
"3969","no",-0.262752120469537,"no","no","Male","no","Caucasian",0.482923044638664,0
"3974","no",-0.684357758721968,"no","yes","Female","no","Caucasian",0.492064346310015,0
"3976","yes",2.47768452817127,"no","no","Male","no","African_American",0.902684311427918,1
"3977","yes",1.42367043254019,"no","no","Male","no","African_American",0.795927238861823,1
"3978","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.253201086462588,0
"3981","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4000","no",1.00206479428776,"yes","no","Male","no","Hispanic",0.510064109710378,1
"4002","yes",-0.684357758721968,"no","yes","Female","yes","African_American",0.451643656582864,0
"4011","yes",0.580459156035327,"no","no","Male","yes","African_American",0.613603342783254,1
"4013","no",-0.473554939595753,"no","no","Female","no","African_American",0.371620882309871,0
"4014","no",-0.262752120469537,"no","no","Female","yes","African_American",0.364141183825396,0
"4018","no",-0.684357758721968,"no","yes","Male","yes","Hispanic",0.456433354611981,0
"4021","yes",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"4022","no",-0.684357758721968,"yes","no","Male","no","Hispanic",0.206533526316891,0
"4023","no",-0.473554939595753,"no","no","Female","no","Caucasian",0.361600411646057,0
"4027","no",-0.684357758721968,"yes","no","Female","no","Other",0.165408457922299,0
"4029","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"4030","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.625158070384311,1
"4034","no",-0.0519493013433206,"no","no","Male","yes","Caucasian",0.474896171507875,0
"4039","yes",0.791261975161543,"no","no","Female","yes","African_American",0.576628121001974,1
"4056","yes",-0.262752120469537,"no","no","Male","yes","African_American",0.442598946300005,0
"4059","yes",-0.262752120469537,"no","yes","Female","no","African_American",0.588547119235647,1
"4060","no",-0.473554939595753,"no","no","Female","no","African_American",0.371620882309871,0
"4072","no",2.68848734729749,"yes","no","Male","no","African_American",0.849918758036601,1
"4079","no",-0.262752120469537,"no","no","Male","no","Caucasian",0.482923044638664,0
"4083","yes",3.53169862380235,"no","no","Male","no","African_American",0.956636034166564,1
"4084","no",2.05607888991884,"no","no","Female","no","African_American",0.825497352338958,1
"4088","no",-0.473554939595753,"no","no","Female","no","African_American",0.371620882309871,0
"4090","yes",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"4099","no",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"4103","yes",-0.684357758721968,"no","yes","Male","no","Other",0.521229739601862,1
"4105","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"4119","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"4121","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.625158070384311,1
"4122","no",-0.684357758721968,"no","no","Female","no","African_American",0.332134727016988,0
"4132","yes",0.158853517782895,"no","no","Male","no","African_American",0.579658914710567,1
"4141","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.664803908764897,1
"4144","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4145","no",-0.262752120469537,"yes","no","Male","no","African_American",0.333609605645735,0
"4146","yes",-0.684357758721968,"no","yes","Male","yes","African_American",0.533146836613105,1
"4149","no",-0.473554939595753,"no","no","Female","no","Other",0.314638248381952,0
"4156","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.397740890505085,0
"4160","no",-0.473554939595753,"no","yes","Male","no","African_American",0.625158070384311,1
"4162","no",-0.684357758721968,"no","no","Male","yes","Caucasian",0.349706692514991,0
"4166","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4173","yes",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"4174","no",0.369656336909111,"no","no","Male","no","African_American",0.621201161085696,1
"4182","no",-0.684357758721968,"no","no","Female","no","African_American",0.332134727016988,0
"4186","no",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4192","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"4210","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"4212","no",-0.473554939595753,"no","no","Male","yes","Caucasian",0.390061807639699,0
"4213","no",-0.473554939595753,"no","no","Female","no","African_American",0.371620882309871,0
"4218","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.583759001461816,1
"4224","no",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"4225","yes",0.791261975161543,"no","no","Male","no","African_American",0.698718366856833,1
"4226","yes",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"4231","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"4241","no",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"4246","no",1.00206479428776,"no","no","Male","no","Caucasian",0.725383202391755,1
"4254","yes",2.68848734729749,"no","no","Male","no","African_American",0.916879826472454,1
"4255","yes",-0.473554939595753,"no","no","Male","no","African_American",0.450548311249749,0
"4256","no",-0.684357758721968,"no","no","Female","yes","Hispanic",0.229439425991022,0
"4257","no",-0.262752120469537,"no","no","Female","yes","African_American",0.364141183825396,0
"4259","no",-0.262752120469537,"no","no","Male","yes","Other",0.381337583268831,0
"4263","yes",0.158853517782895,"no","yes","Male","no","African_American",0.73717347258772,1
"4264","yes",-0.473554939595753,"no","no","Male","no","Hispanic",0.376144062016585,0
"4270","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.216351921077205,0
"4276","no",-0.473554939595753,"yes","no","Male","no","Hispanic",0.236372305418668,0
"4277","no",-0.684357758721968,"no","no","Male","no","African_American",0.408122613804253,0
"4280","yes",-0.0519493013433206,"no","yes","Male","no","African_American",0.70225365060326,1
"4285","no",-0.684357758721968,"no","no","Female","yes","African_American",0.288231755899479,0
"4286","no",1.21286761341398,"no","no","Male","no","Hispanic",0.706876749461706,1
"4291","yes",-0.684357758721968,"yes","no","Male","no","African_American",0.261447862209565,0
"4292","no",-0.262752120469537,"yes","no","Male","no","African_American",0.333609605645735,0
"4296","no",-0.684357758721968,"no","no","Male","no","Other",0.348648403028501,0
"4305","no",-0.473554939595753,"no","no","Male","yes","Caucasian",0.390061807639699,0
"4317","yes",-0.262752120469537,"no","yes","Female","no","African_American",0.588547119235647,1
"4318","no",-0.684357758721968,"no","no","Female","yes","Other",0.239168923471374,0
"4340","yes",-0.684357758721968,"yes","no","Male","yes","African_American",0.223758118548273,0
"4342","yes",-0.0519493013433206,"no","yes","Female","no","African_American",0.629771992280104,1
"4346","yes",1.00206479428776,"no","no","Male","no","African_American",0.733895697047724,1
"4348","yes",-0.262752120469537,"no","no","Male","yes","Caucasian",0.431980299219626,0
"4353","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.573236567658849,1
"4359","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.43988945693615,0
"4365","yes",-0.684357758721968,"yes","no","Male","no","Other",0.215563417531714,0
"4369","no",0.791261975161543,"yes","no","Male","no","African_American",0.543509003170969,1
"4377","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.625158070384311,1
"4379","no",-0.262752120469537,"no","no","Male","no","African_American",0.493705522640066,0
"4383","no",0.158853517782895,"no","no","Female","no","African_American",0.498639860854799,0
"4384","yes",-0.684357758721968,"no","yes","Male","no","Hispanic",0.507682418991503,1
"4387","yes",1.63447325166641,"no","no","Male","yes","African_American",0.790652955161625,1
